"year";"timescale";"x";"y";"NFad";"se_NFad";"Log_over_Fad";"NLog";"se_NLog";"NFob";"se_NFob"
2020;7;93;-1;19,56;1,59649157357133;NA;NA;NA;NA;NA
2020;7;93;1;1,61;0,266081928928555;NA;NA;NA;NA;NA
2020;7;93;3;0,77;0,266081928928555;NA;NA;NA;NA;NA
2020;7;93;5;1,03;0,266081928928555;NA;NA;NA;NA;NA
2020;7;93;7;0,09;0;NA;NA;NA;NA;NA
2020;7;95;-11;0,67;0,0665204822321389;NA;NA;NA;NA;NA
2020;7;95;-9;4,25;0,665204822321388;NA;NA;NA;NA;NA
2020;7;95;-7;11,9;1,92909398473203;NA;NA;NA;NA;NA
2020;7;95;-5;8,16;1,46345060910705;NA;NA;NA;NA;NA
2020;7;95;-3;5,06;1,06432771571422;NA;NA;NA;NA;NA
2020;7;95;-1;6,55;1,52997109133919;NA;NA;NA;NA;NA
2020;7;95;1;0,74;0;NA;NA;NA;NA;NA
2020;7;95;3;0,03;0;NA;NA;NA;NA;NA
2020;7;95;5;0,12;0;NA;NA;NA;NA;NA
2020;7;95;7;0,03;0;NA;NA;NA;NA;NA
2020;7;97;-13;0,06;0;NA;NA;NA;NA;NA
2020;7;97;-11;0,29;0;NA;NA;NA;NA;NA
2020;7;97;-9;10,23;1,1973686801785;NA;NA;NA;NA;NA
2020;7;97;-7;7,96;1,92909398473203;NA;NA;NA;NA;NA
2020;7;97;-5;7,64;1,66301205580347;NA;NA;NA;NA;NA
2020;7;97;-3;4,58;1,1973686801785;NA;NA;NA;NA;NA
2020;7;97;-1;0,16;0;NA;NA;NA;NA;NA
2020;7;99;-13;0,19;0;NA;NA;NA;NA;NA
2020;7;99;-11;1,07;0,266081928928555;NA;NA;NA;NA;NA
2020;7;99;-9;1,09;0,199561446696417;NA;NA;NA;NA;NA
2020;7;99;-7;1,03;0,133040964464278;NA;NA;NA;NA;NA
2020;7;99;-5;1,73;0;NA;NA;NA;NA;NA
2020;7;101;-11;0,97;0,133040964464278;NA;NA;NA;NA;NA
2020;7;101;-9;0,77;0,133040964464278;NA;NA;NA;NA;NA
2020;7;101;-7;0,65;0,133040964464278;NA;NA;NA;NA;NA
2020;7;101;-5;0,64;0,133040964464278;NA;NA;NA;NA;NA
2020;7;103;-11;0,62;0,133040964464278;NA;NA;NA;NA;NA
2020;7;103;-9;1,07;0,133040964464278;NA;NA;NA;NA;NA
2020;7;105;-9;0,26;0;NA;NA;NA;NA;NA
2020;8;31;-33;0,03;0;NA;NA;NA;NA;NA
2020;8;31;-31;0,12;0;NA;NA;NA;NA;NA
2020;8;33;-29;0,06;0;NA;NA;NA;NA;NA
2020;8;33;-27;0,1;0;NA;NA;NA;NA;NA
2020;8;35;-33;0,06;0;NA;NA;NA;NA;NA
2020;8;35;-31;0,16;0;NA;NA;NA;NA;NA
2020;8;35;-29;0,09;0;NA;NA;NA;NA;NA
2020;8;35;-27;0,1;0;NA;NA;NA;NA;NA
2020;8;35;-25;0,39;0;NA;NA;NA;NA;NA
2020;8;35;-23;0,29;0;NA;NA;NA;NA;NA
2020;8;35;-21;0,16;0;NA;NA;NA;NA;NA
2020;8;37;-33;0,74;0,133040964464278;NA;NA;NA;NA;NA
2020;8;37;-31;0,32;0;NA;NA;NA;NA;NA
2020;8;37;-29;0,23;0;NA;NA;NA;NA;NA
2020;8;37;-23;0,16;0;NA;NA;NA;NA;NA
2020;8;37;-21;1,96;0,532163857857111;NA;NA;NA;NA;NA
2020;8;37;-19;1,16;0,133040964464278;NA;NA;NA;NA;NA
2020;8;39;-33;0,32;0;NA;NA;NA;NA;NA
2020;8;39;-31;0,36;0;NA;NA;NA;NA;NA
2020;8;39;-29;0,16;0;NA;NA;NA;NA;NA
2020;8;39;-27;0,03;0;NA;NA;NA;NA;NA
2020;8;39;-21;1,07;0,199561446696417;NA;NA;NA;NA;NA
2020;8;39;-19;1,47;0,465643375624972;NA;NA;NA;NA;NA
2020;8;39;-17;1,55;0,266081928928555;NA;NA;NA;NA;NA
2020;8;39;-11;0,03;0;NA;NA;NA;NA;NA
2020;8;39;-9;5,29;0,997807233482083;NA;NA;NA;NA;NA
2020;8;39;-7;4,39;0,465643375624972;NA;NA;NA;NA;NA
2020;8;39;-5;5,68;0,798245786785666;NA;NA;NA;NA;NA
2020;8;39;-3;0,74;0,133040964464278;NA;NA;NA;NA;NA
2020;8;41;-33;0,29;0;NA;NA;NA;NA;NA
2020;8;41;-31;0,52;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;41;-29;0,6;0,133040964464278;NA;NA;NA;NA;NA
2020;8;41;-27;1,04;0,266081928928555;NA;NA;NA;NA;NA
2020;8;41;-25;0,97;0,133040964464278;NA;NA;NA;NA;NA
2020;8;41;-23;0,42;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;41;-21;0,52;0,133040964464278;NA;NA;NA;NA;NA
2020;8;41;-19;0,57;0;NA;NA;NA;NA;NA
2020;8;41;-17;2,32;0,59868434008925;NA;NA;NA;NA;NA
2020;8;41;-15;2,72;0,399122893392833;NA;NA;NA;NA;NA
2020;8;41;-13;6,81;1,1973686801785;NA;NA;NA;NA;NA
2020;8;41;-11;13,62;2,26169639589272;NA;NA;NA;NA;NA
2020;8;41;-9;28,93;3,72514700499978;NA;NA;NA;NA;NA
2020;8;41;-7;33,28;2,394737360357;NA;NA;NA;NA;NA
2020;8;41;-5;53,15;2,79386025374983;NA;NA;NA;NA;NA
2020;8;41;-3;30,93;1,92909398473203;NA;NA;NA;NA;NA
2020;8;41;-1;3,81;0,399122893392833;NA;NA;NA;NA;NA
2020;8;43;-29;0,13;0;NA;NA;NA;NA;NA
2020;8;43;-27;0,49;0;NA;NA;NA;NA;NA
2020;8;43;-25;0,74;0,133040964464278;NA;NA;NA;NA;NA
2020;8;43;-23;0,13;0;NA;NA;NA;NA;NA
2020;8;43;-21;0,38;0;NA;NA;NA;NA;NA
2020;8;43;-19;0,67;0,133040964464278;NA;NA;NA;NA;NA
2020;8;43;-17;1,25;0,266081928928555;NA;NA;NA;NA;NA
2020;8;43;-15;2,87;0,399122893392833;NA;NA;NA;NA;NA
2020;8;43;-13;9,32;0,997807233482083;NA;NA;NA;NA;NA
2020;8;43;-11;11,64;2,0621349491963;NA;NA;NA;NA;NA
2020;8;43;-9;32,94;2,92690121821411;NA;NA;NA;NA;NA
2020;8;43;-7;56,29;3,85818796946405;NA;NA;NA;NA;NA
2020;8;43;-5;74,81;2,66081928928555;NA;NA;NA;NA;NA
2020;8;43;-3;72,38;5,6542409897318;NA;NA;NA;NA;NA
2020;8;43;-1;45,62;3,72514700499978;NA;NA;NA;NA;NA
2020;8;43;1;7,04;0,399122893392833;NA;NA;NA;NA;NA
2020;8;45;-27;0,49;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;45;-15;1,48;0,465643375624972;NA;NA;NA;NA;NA
2020;8;45;-13;5,64;0,931286751249944;NA;NA;NA;NA;NA
2020;8;45;-11;11,78;1,52997109133919;NA;NA;NA;NA;NA
2020;8;45;-9;35,8;3,19298314714267;NA;NA;NA;NA;NA
2020;8;45;-7;68,46;2,59429880705341;NA;NA;NA;NA;NA
2020;8;45;-5;78,25;3,72514700499978;NA;NA;NA;NA;NA
2020;8;45;-3;78,52;5,78728195419608;NA;NA;NA;NA;NA
2020;8;45;-1;70,55;3,99122893392833;NA;NA;NA;NA;NA
2020;8;45;1;44,77;2,92690121821411;NA;NA;NA;NA;NA
2020;8;45;3;1,42;0,133040964464278;NA;NA;NA;NA;NA
2020;8;47;-27;0,36;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;47;-25;0,35;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;47;-23;0,03;0;NA;NA;NA;NA;NA
2020;8;47;-15;0,64;0,133040964464278;NA;NA;NA;NA;NA
2020;8;47;-13;6,87;0,731725304553527;NA;NA;NA;NA;NA
2020;8;47;-11;15,96;1,92909398473203;NA;NA;NA;NA;NA
2020;8;47;-9;38,93;3,32602411160694;NA;NA;NA;NA;NA
2020;8;47;-7;61,29;2,86038073598197;NA;NA;NA;NA;NA
2020;8;47;-5;82,04;4,4568723095533;NA;NA;NA;NA;NA
2020;8;47;-3;64,16;5,05555664964255;NA;NA;NA;NA;NA
2020;8;47;-1;53,48;4,25731086285689;NA;NA;NA;NA;NA
2020;8;47;1;58,48;3,19298314714267;NA;NA;NA;NA;NA
2020;8;47;3;13,38;1,52997109133919;NA;NA;NA;NA;NA
2020;8;47;5;0,9;0,133040964464278;NA;NA;NA;NA;NA
2020;8;49;-27;0,1;0;NA;NA;NA;NA;NA
2020;8;49;-25;0,45;0;NA;NA;NA;NA;NA
2020;8;49;-23;1,32;0,332602411160694;NA;NA;NA;NA;NA
2020;8;49;-21;0,35;0;NA;NA;NA;NA;NA
2020;8;49;-19;0,35;0,133040964464278;NA;NA;NA;NA;NA
2020;8;49;-17;0,38;0,133040964464278;NA;NA;NA;NA;NA
2020;8;49;-13;2;0,266081928928555;NA;NA;NA;NA;NA
2020;8;49;-11;21,19;1,79605302026775;NA;NA;NA;NA;NA
2020;8;49;-9;50,42;6,91813015214244;NA;NA;NA;NA;NA
2020;8;49;-7;84,07;8,44810124348163;NA;NA;NA;NA;NA
2020;8;49;-5;92,77;8,3815807612495;NA;NA;NA;NA;NA
2020;8;49;-3;52,55;5,25511809633897;NA;NA;NA;NA;NA
2020;8;49;-1;51,64;3,99122893392833;NA;NA;NA;NA;NA
2020;8;49;1;45,46;3,12646266491053;NA;NA;NA;NA;NA
2020;8;49;3;27,2;3,45906507607122;NA;NA;NA;NA;NA
2020;8;49;5;35,07;2,46125784258914;NA;NA;NA;NA;NA
2020;8;49;7;30,57;5,78728195419608;NA;NA;NA;NA;NA
2020;8;49;9;0,03;0;NA;NA;NA;NA;NA
2020;8;51;-29;0,19;0;NA;NA;NA;NA;NA
2020;8;51;-25;0,19;0;NA;NA;NA;NA;NA
2020;8;51;-23;0,39;0;NA;NA;NA;NA;NA
2020;8;51;-21;2,09;0,399122893392833;NA;NA;NA;NA;NA
2020;8;51;-19;3,06;0,665204822321388;NA;NA;NA;NA;NA
2020;8;51;-17;4,61;0,665204822321388;NA;NA;NA;NA;NA
2020;8;51;-15;3,93;0,465643375624972;NA;NA;NA;NA;NA
2020;8;51;-13;13,52;1,79605302026775;NA;NA;NA;NA;NA
2020;8;51;-11;25,33;2,32821687812486;NA;NA;NA;NA;NA
2020;8;51;-9;73,61;7,31725304553527;NA;NA;NA;NA;NA
2020;8;51;-7;72,52;6,71856870544602;NA;NA;NA;NA;NA
2020;8;51;-5;53,17;3,5921060405355;NA;NA;NA;NA;NA
2020;8;51;-3;47,32;3,5921060405355;NA;NA;NA;NA;NA
2020;8;51;-1;43,06;3,92470845169619;NA;NA;NA;NA;NA
2020;8;51;1;44,12;4,58991327401758;NA;NA;NA;NA;NA
2020;8;51;3;60,13;5,9868434008925;NA;NA;NA;NA;NA
2020;8;51;5;92,22;8,18201931455308;NA;NA;NA;NA;NA
2020;8;51;7;72,52;4,789474720714;NA;NA;NA;NA;NA
2020;8;51;9;25,65;2,46125784258914;NA;NA;NA;NA;NA
2020;8;51;11;4,16;0,532163857857111;NA;NA;NA;NA;NA
2020;8;51;13;1,97;0,199561446696417;NA;NA;NA;NA;NA
2020;8;53;-31;0,16;0;NA;NA;NA;NA;NA
2020;8;53;-29;0,36;0;NA;NA;NA;NA;NA
2020;8;53;-27;0,29;0;NA;NA;NA;NA;NA
2020;8;53;-25;0,06;0;NA;NA;NA;NA;NA
2020;8;53;-23;1,39;0,266081928928555;NA;NA;NA;NA;NA
2020;8;53;-21;2,96;0,532163857857111;NA;NA;NA;NA;NA
2020;8;53;-19;3,49;0,731725304553527;NA;NA;NA;NA;NA
2020;8;53;-17;2,14;0,532163857857111;NA;NA;NA;NA;NA
2020;8;53;-15;3,61;0,665204822321388;NA;NA;NA;NA;NA
2020;8;53;-13;9,75;1,39693012687492;NA;NA;NA;NA;NA
2020;8;53;-11;13,51;1,66301205580347;NA;NA;NA;NA;NA
2020;8;53;-9;75,62;6,98465063437458;NA;NA;NA;NA;NA
2020;8;53;-7;68,26;3,05994218267839;NA;NA;NA;NA;NA
2020;8;53;-5;76,2;4,12426989839261;NA;NA;NA;NA;NA
2020;8;53;-3;55,16;5,32163857857111;NA;NA;NA;NA;NA
2020;8;53;-1;43,77;5,78728195419608;NA;NA;NA;NA;NA
2020;8;53;1;78,12;8,11549883232094;NA;NA;NA;NA;NA
2020;8;53;3;94,96;9,17982654803516;NA;NA;NA;NA;NA
2020;8;53;5;80,84;7,45029400999955;NA;NA;NA;NA;NA
2020;8;53;7;58,15;5,52120002526753;NA;NA;NA;NA;NA
2020;8;53;9;56,78;4,789474720714;NA;NA;NA;NA;NA
2020;8;53;11;26,48;2,66081928928555;NA;NA;NA;NA;NA
2020;8;53;13;7,68;1,13084819794636;NA;NA;NA;NA;NA
2020;8;53;15;0,78;0;NA;NA;NA;NA;NA
2020;8;55;-29;0,23;0;NA;NA;NA;NA;NA
2020;8;55;-27;0,06;0;NA;NA;NA;NA;NA
2020;8;55;-23;0,8;0,266081928928555;NA;NA;NA;NA;NA
2020;8;55;-21;3;0,332602411160694;NA;NA;NA;NA;NA
2020;8;55;-19;1,95;0,532163857857111;NA;NA;NA;NA;NA
2020;8;55;-17;3,54;0,665204822321388;NA;NA;NA;NA;NA
2020;8;55;-15;4,59;0,731725304553527;NA;NA;NA;NA;NA
2020;8;55;-13;5,03;0,931286751249944;NA;NA;NA;NA;NA
2020;8;55;-11;8,19;1,86257350249989;NA;NA;NA;NA;NA
2020;8;55;-9;73,64;6,78508918767816;NA;NA;NA;NA;NA
2020;8;55;-7;83,52;4,65643375624972;NA;NA;NA;NA;NA
2020;8;55;-5;57,83;3,99122893392833;NA;NA;NA;NA;NA
2020;8;55;-3;46,64;3,92470845169619;NA;NA;NA;NA;NA
2020;8;55;-1;63,33;9,64546992366013;NA;NA;NA;NA;NA
2020;8;55;1;94,83;14,9005880199991;NA;NA;NA;NA;NA
2020;8;55;3;63,84;7,71637593892811;NA;NA;NA;NA;NA
2020;8;55;5;65,52;6,91813015214244;NA;NA;NA;NA;NA
2020;8;55;7;69,35;6,51900725874961;NA;NA;NA;NA;NA
2020;8;55;9;53,74;4,65643375624972;NA;NA;NA;NA;NA
2020;8;55;11;38,39;2,59429880705341;NA;NA;NA;NA;NA
2020;8;55;13;25,81;2,0621349491963;NA;NA;NA;NA;NA
2020;8;55;15;0,68;0;NA;NA;NA;NA;NA
2020;8;57;-25;0,1;0;NA;NA;NA;NA;NA
2020;8;57;-23;0,51;0,133040964464278;NA;NA;NA;NA;NA
2020;8;57;-21;0,94;0,199561446696417;NA;NA;NA;NA;NA
2020;8;57;-19;3,13;0,532163857857111;NA;NA;NA;NA;NA
2020;8;57;-17;4,45;0,665204822321388;NA;NA;NA;NA;NA
2020;8;57;-15;4,52;0,731725304553527;NA;NA;NA;NA;NA
2020;8;57;-13;2,26;0,332602411160694;NA;NA;NA;NA;NA
2020;8;57;-11;11,06;2,79386025374983;NA;NA;NA;NA;NA
2020;8;57;-9;59,19;6,45248677651747;NA;NA;NA;NA;NA
2020;8;57;-7;65,07;4,789474720714;NA;NA;NA;NA;NA
2020;8;57;-5;50,03;4,32383134508903;NA;NA;NA;NA;NA
2020;8;57;-3;41,66;3,19298314714267;NA;NA;NA;NA;NA
2020;8;57;-1;48,55;7,51681449223169;NA;NA;NA;NA;NA
2020;8;57;1;71,99;14,834067537767;NA;NA;NA;NA;NA
2020;8;57;3;102,97;10,3771952282137;NA;NA;NA;NA;NA
2020;8;57;5;63,19;6,18640484758891;NA;NA;NA;NA;NA
2020;8;57;7;60,55;7,11769159883886;NA;NA;NA;NA;NA
2020;8;57;9;58,87;6,25292532982105;NA;NA;NA;NA;NA
2020;8;57;11;38,57;2,86038073598197;NA;NA;NA;NA;NA
2020;8;57;13;26,38;2,52777832482128;NA;NA;NA;NA;NA
2020;8;57;15;0,78;0,133040964464278;NA;NA;NA;NA;NA
2020;8;59;-27;0,06;0;NA;NA;NA;NA;NA
2020;8;59;-25;0,77;0,133040964464278;NA;NA;NA;NA;NA
2020;8;59;-23;0,74;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;59;-21;2,74;0,532163857857111;NA;NA;NA;NA;NA
2020;8;59;-19;1,49;0,266081928928555;NA;NA;NA;NA;NA
2020;8;59;-17;1,48;0,399122893392833;NA;NA;NA;NA;NA
2020;8;59;-15;0,48;0,133040964464278;NA;NA;NA;NA;NA
2020;8;59;-13;0,58;0;NA;NA;NA;NA;NA
2020;8;59;-11;5,51;1,13084819794636;NA;NA;NA;NA;NA
2020;8;59;-9;36,08;4,12426989839261;NA;NA;NA;NA;NA
2020;8;59;-7;64,71;4,32383134508903;NA;NA;NA;NA;NA
2020;8;59;-5;66,8;4,92251568517827;NA;NA;NA;NA;NA
2020;8;59;-3;51,9;3,92470845169619;NA;NA;NA;NA;NA
2020;8;59;-1;44,03;5,9868434008925;NA;NA;NA;NA;NA
2020;8;59;1;65,26;8,31506027901736;NA;NA;NA;NA;NA
2020;8;59;3;235,77;32,7280772582123;NA;NA;NA;NA;NA
2020;8;59;5;92,61;14,5014651266063;NA;NA;NA;NA;NA
2020;8;59;7;38,64;2,79386025374983;NA;NA;NA;NA;NA
2020;8;59;9;39,74;4,25731086285689;NA;NA;NA;NA;NA
2020;8;59;11;40,19;2,92690121821411;NA;NA;NA;NA;NA
2020;8;59;13;29,48;2,394737360357;NA;NA;NA;NA;NA
2020;8;59;15;7,07;1,13084819794636;NA;NA;NA;NA;NA
2020;8;59;17;0,65;0,133040964464278;NA;NA;NA;NA;NA
2020;8;59;19;1,88;0,266081928928555;NA;NA;NA;NA;NA
2020;8;59;21;0,23;0;NA;NA;NA;NA;NA
2020;8;61;-27;0,12;0;NA;NA;NA;NA;NA
2020;8;61;-25;0,65;0,133040964464278;NA;NA;NA;NA;NA
2020;8;61;-23;0,74;0,133040964464278;NA;NA;NA;NA;NA
2020;8;61;-21;3,35;0,665204822321388;NA;NA;NA;NA;NA
2020;8;61;-19;2,83;0,532163857857111;NA;NA;NA;NA;NA
2020;8;61;-17;0,42;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;61;-15;1,16;0,399122893392833;NA;NA;NA;NA;NA
2020;8;61;-13;0,41;0;NA;NA;NA;NA;NA
2020;8;61;-11;2,55;0,465643375624972;NA;NA;NA;NA;NA
2020;8;61;-9;26,91;3,19298314714267;NA;NA;NA;NA;NA
2020;8;61;-7;60,29;4,98903616741041;NA;NA;NA;NA;NA
2020;8;61;-5;85,38;7,98245786785666;NA;NA;NA;NA;NA
2020;8;61;-3;63,73;4,72295423848186;NA;NA;NA;NA;NA
2020;8;61;-1;45,78;6,71856870544602;NA;NA;NA;NA;NA
2020;8;61;1;40,43;3,79166748723191;NA;NA;NA;NA;NA
2020;8;61;3;200,97;28,6038073598197;NA;NA;NA;NA;NA
2020;8;61;5;149,88;10,1776337815172;NA;NA;NA;NA;NA
2020;8;61;7;48,42;4,19079038062475;NA;NA;NA;NA;NA
2020;8;61;9;31,74;2,52777832482128;NA;NA;NA;NA;NA
2020;8;61;11;32,32;2,32821687812486;NA;NA;NA;NA;NA
2020;8;61;13;37,65;3,12646266491053;NA;NA;NA;NA;NA
2020;8;61;15;17,01;2,46125784258914;NA;NA;NA;NA;NA
2020;8;61;17;14,75;2,86038073598197;NA;NA;NA;NA;NA
2020;8;61;19;5,22;0,931286751249944;NA;NA;NA;NA;NA
2020;8;61;21;1,97;0,199561446696417;NA;NA;NA;NA;NA
2020;8;61;23;2,19;0,266081928928555;NA;NA;NA;NA;NA
2020;8;61;25;0,06;0;NA;NA;NA;NA;NA
2020;8;63;-29;0,03;0;NA;NA;NA;NA;NA
2020;8;63;-27;0,29;0;NA;NA;NA;NA;NA
2020;8;63;-25;0,74;0,133040964464278;NA;NA;NA;NA;NA
2020;8;63;-23;1,39;0,399122893392833;NA;NA;NA;NA;NA
2020;8;63;-21;1,86;0,399122893392833;NA;NA;NA;NA;NA
2020;8;63;-19;0,1;0;NA;NA;NA;NA;NA
2020;8;63;-17;0,26;0;NA;NA;NA;NA;NA
2020;8;63;-15;0,15;0;NA;NA;NA;NA;NA
2020;8;63;-13;0,36;0;NA;NA;NA;NA;NA
2020;8;63;-11;3,38;0,59868434008925;NA;NA;NA;NA;NA
2020;8;63;-9;35,91;3,05994218267839;NA;NA;NA;NA;NA
2020;8;63;-7;39,19;3,2595036293748;NA;NA;NA;NA;NA
2020;8;63;-5;71;6,31944581205319;NA;NA;NA;NA;NA
2020;8;63;-3;52,62;5,38815906080325;NA;NA;NA;NA;NA
2020;8;63;-1;38,71;4,4568723095533;NA;NA;NA;NA;NA
2020;8;63;1;42,1;5,78728195419608;NA;NA;NA;NA;NA
2020;8;63;3;94,09;9,77851088812441;NA;NA;NA;NA;NA
2020;8;63;5;160,84;11,6410843906243;NA;NA;NA;NA;NA
2020;8;63;7;45,64;2,66081928928555;NA;NA;NA;NA;NA
2020;8;63;9;25,81;1,99561446696417;NA;NA;NA;NA;NA
2020;8;63;11;31,8;2,26169639589272;NA;NA;NA;NA;NA
2020;8;63;13;45,39;2,46125784258914;NA;NA;NA;NA;NA
2020;8;63;15;24,07;1,86257350249989;NA;NA;NA;NA;NA
2020;8;63;17;23,97;2,99342170044625;NA;NA;NA;NA;NA
2020;8;63;19;8,74;1,39693012687492;NA;NA;NA;NA;NA
2020;8;63;21;2,64;0,532163857857111;NA;NA;NA;NA;NA
2020;8;63;23;5,42;0,59868434008925;NA;NA;NA;NA;NA
2020;8;63;25;0,16;0;NA;NA;NA;NA;NA
2020;8;65;-25;0,16;0;NA;NA;NA;NA;NA
2020;8;65;-23;1,61;0,266081928928555;NA;NA;NA;NA;NA
2020;8;65;-21;1,84;0,133040964464278;NA;NA;NA;NA;NA
2020;8;65;-19;1,19;0;NA;NA;NA;NA;NA
2020;8;65;-17;0,06;0;NA;NA;NA;NA;NA
2020;8;65;-15;0,32;0;NA;NA;NA;NA;NA
2020;8;65;-13;0,06;0;NA;NA;NA;NA;NA
2020;8;65;-11;0,26;0;NA;NA;NA;NA;NA
2020;8;65;-9;33,64;5,12207713187469;NA;NA;NA;NA;NA
2020;8;65;-7;64,56;6,91813015214244;NA;NA;NA;NA;NA
2020;8;65;-5;63,49;5,6542409897318;NA;NA;NA;NA;NA
2020;8;65;-3;33,38;5,18859761410683;NA;NA;NA;NA;NA
2020;8;65;-1;26,38;2,86038073598197;NA;NA;NA;NA;NA
2020;8;65;1;43,77;3,52558555830336;NA;NA;NA;NA;NA
2020;8;65;3;121,42;17,2953253803561;NA;NA;NA;NA;NA
2020;8;65;5;141,45;10,3771952282137;NA;NA;NA;NA;NA
2020;8;65;7;60,45;4,85599520294614;NA;NA;NA;NA;NA
2020;8;65;9;30,51;2,26169639589272;NA;NA;NA;NA;NA
2020;8;65;11;27,01;2,32821687812486;NA;NA;NA;NA;NA
2020;8;65;13;40,35;2,52777832482128;NA;NA;NA;NA;NA
2020;8;65;15;31,87;2,32821687812486;NA;NA;NA;NA;NA
2020;8;65;17;32,16;1,72953253803561;NA;NA;NA;NA;NA
2020;8;65;19;18,64;1,1973686801785;NA;NA;NA;NA;NA
2020;8;65;21;6,16;0,931286751249944;NA;NA;NA;NA;NA
2020;8;65;23;2,52;0,133040964464278;NA;NA;NA;NA;NA
2020;8;65;25;0,16;0;NA;NA;NA;NA;NA
2020;8;67;-27;0,13;0;NA;NA;NA;NA;NA
2020;8;67;-25;0,84;0,133040964464278;NA;NA;NA;NA;NA
2020;8;67;-23;1,33;0,399122893392833;NA;NA;NA;NA;NA
2020;8;67;-21;0,8;0,266081928928555;NA;NA;NA;NA;NA
2020;8;67;-19;0,93;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;67;-17;0,23;0;NA;NA;NA;NA;NA
2020;8;67;-15;0,29;0;NA;NA;NA;NA;NA
2020;8;67;-9;16,49;2,66081928928555;NA;NA;NA;NA;NA
2020;8;67;-7;58,41;4,52339279178544;NA;NA;NA;NA;NA
2020;8;67;-5;45,89;2,46125784258914;NA;NA;NA;NA;NA
2020;8;67;-3;28,99;3,99122893392833;NA;NA;NA;NA;NA
2020;8;67;-1;11,81;1,92909398473203;NA;NA;NA;NA;NA
2020;8;67;1;33,93;2,32821687812486;NA;NA;NA;NA;NA
2020;8;67;3;54,26;4,58991327401758;NA;NA;NA;NA;NA
2020;8;67;5;121,06;8,91374461910661;NA;NA;NA;NA;NA
2020;8;67;7;83,33;4,19079038062475;NA;NA;NA;NA;NA
2020;8;67;9;70,78;8,18201931455308;NA;NA;NA;NA;NA
2020;8;67;11;49,87;4,72295423848186;NA;NA;NA;NA;NA
2020;8;67;13;40,84;1,92909398473203;NA;NA;NA;NA;NA
2020;8;67;15;38,9;2,12865543142844;NA;NA;NA;NA;NA
2020;8;67;17;30,55;1,92909398473203;NA;NA;NA;NA;NA
2020;8;67;19;12,22;1,33040964464278;NA;NA;NA;NA;NA
2020;8;67;21;5,32;0,465643375624972;NA;NA;NA;NA;NA
2020;8;67;23;0,32;0;NA;NA;NA;NA;NA
2020;8;69;-27;0,03;0;NA;NA;NA;NA;NA
2020;8;69;-23;0,1;0;NA;NA;NA;NA;NA
2020;8;69;-21;1,19;0,399122893392833;NA;NA;NA;NA;NA
2020;8;69;-19;1,03;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;69;-15;0,35;0;NA;NA;NA;NA;NA
2020;8;69;-11;0,22;0;NA;NA;NA;NA;NA
2020;8;69;-9;8,23;0,798245786785666;NA;NA;NA;NA;NA
2020;8;69;-7;34,11;1,66301205580347;NA;NA;NA;NA;NA
2020;8;69;-5;27,46;1,26388916241064;NA;NA;NA;NA;NA
2020;8;69;-3;17,1;1,52997109133919;NA;NA;NA;NA;NA
2020;8;69;-1;5,1;1,1973686801785;NA;NA;NA;NA;NA
2020;8;69;1;17,51;2,12865543142844;NA;NA;NA;NA;NA
2020;8;69;3;77,16;12,9049735530349;NA;NA;NA;NA;NA
2020;8;69;5;96,32;12,7719325885707;NA;NA;NA;NA;NA
2020;8;69;7;99;5,12207713187469;NA;NA;NA;NA;NA
2020;8;69;9;105,12;5,38815906080325;NA;NA;NA;NA;NA
2020;8;69;11;87,78;6,11988436535677;NA;NA;NA;NA;NA
2020;8;69;13;42,67;2,72733977151769;NA;NA;NA;NA;NA
2020;8;69;15;49,77;1,86257350249989;NA;NA;NA;NA;NA
2020;8;69;17;28,26;1,46345060910705;NA;NA;NA;NA;NA
2020;8;69;19;9,16;0,798245786785666;NA;NA;NA;NA;NA
2020;8;69;21;2,23;0,399122893392833;NA;NA;NA;NA;NA
2020;8;69;23;0,48;0,133040964464278;NA;NA;NA;NA;NA
2020;8;71;-27;0,32;0,0665204822321389;NA;NA;NA;NA;NA
2020;8;71;-25;0,13;0;NA;NA;NA;NA;NA
2020;8;71;-23;0,36;0;NA;NA;NA;NA;NA
2020;8;71;-15;0,22;0;NA;NA;NA;NA;NA
2020;8;71;-13;0,06;0;NA;NA;NA;NA;NA
2020;8;71;-11;1,55;0,266081928928555;NA;NA;NA;NA;NA
2020;8;71;-9;5,58;0,798245786785666;NA;NA;NA;NA;NA
2020;8;71;-7;17,03;1,59649157357133;NA;NA;NA;NA;NA
2020;8;71;-5;19,38;1,46345060910705;NA;NA;NA;NA;NA
2020;8;71;-3;22,93;2,0621349491963;NA;NA;NA;NA;NA
2020;8;71;-1;5,56;1,06432771571422;NA;NA;NA;NA;NA
2020;8;71;1;8,86;1,59649157357133;NA;NA;NA;NA;NA
2020;8;71;3;65,84;8,51462172571377;NA;NA;NA;NA;NA
2020;8;71;5;135,77;9,57894944142799;NA;NA;NA;NA;NA
